Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
America/New_York UTC-05:00,2020-12-14 01:00:00,1357,491,1799,2000,424.6,9.4,48.9,56.4,11.2,,
America/New_York UTC-05:00,2020-12-14 00:00:00,1258,481,1649,1834,430.7,10.0,49.9,58.4,10.7,,
America/New_York UTC-05:00,2020-12-13 23:00:00,32,11,8,8,462.1,9.9,49.9,62.5,11.8,,
America/New_York UTC-05:00,2020-12-13 22:00:00,42,15,10,11,458.2,9.8,49.7,61.7,11.6,,
America/New_York UTC-05:00,2020-12-13 21:00:00,40,14,10,11,450.1,10.2,50.3,60.9,11.3,,
America/New_York UTC-05:00,2020-12-13 20:00:00,50,17,12,13,454.3,10.4,50.8,59.7,10.8,,
America/New_York UTC-05:00,2020-12-13 19:00:00,46,16,11,12,447.9,11.2,52.1,58.6,11,,
America/New_York UTC-05:00,2020-12-13 18:00:00,40,14,10,11,440.2,11.9,53.5,56.7,11.6,,
America/New_York UTC-05:00,2020-12-13 17:00:00,34,12,8,9,434.5,12.7,54.8,54.6,11,,
America/New_York UTC-05:00,2020-12-13 16:00:00,29,10,7,8,428.9,13.7,56.7,53.4,9.9,,
America/New_York UTC-05:00,2020-12-13 15:00:00,34,12,8,10,425.1,14.3,57.8,52.8,11.5,,
America/New_York UTC-05:00,2020-12-13 14:00:00,32,11,8,9,426.0,15.1,59.2,54.1,16,,
America/New_York UTC-05:00,2020-12-13 13:00:00,37,13,9,11,430.3,15.9,60.6,59.1,20.9,,
America/New_York UTC-05:00,2020-12-13 12:00:00,42,15,10,12,433.8,15.8,60.4,64.7,23,,
America/New_York UTC-05:00,2020-12-13 11:00:00,59,23,16,18,447.4,15.0,59.0,71.3,21.3,,
America/New_York UTC-05:00,2020-12-13 10:00:00,65,27,19,20,450.8,14.3,57.7,76.1,22.1,,
America/New_York UTC-05:00,2020-12-13 09:00:00,73,32,23,24,461.4,12.9,55.2,79.2,19.3,,
America/New_York UTC-05:00,2020-12-13 08:00:00,74,33,23,24,461.1,11.5,52.7,81.8,19.4,,
America/New_York UTC-05:00,2020-12-13 07:00:00,67,28,20,20,456.6,10.4,50.7,81.0,23.1,,
America/New_York UTC-05:00,2020-12-13 06:00:00,69,29,21,22,508.1,10.5,50.9,79.8,19.7,,
America/New_York UTC-05:00,2020-12-13 05:00:00,67,28,20,21,510.5,11.0,51.9,79.0,16.9,,
America/New_York UTC-05:00,2020-12-13 04:00:00,61,24,17,18,450.6,11.6,53.0,79.0,16,,
America/New_York UTC-05:00,2020-12-13 03:00:00,58,22,15,16,432.0,12.2,54.0,78.9,13,,
America/New_York UTC-05:00,2020-12-13 02:00:00,57,21,15,16,430.3,12.5,54.5,79.5,,,
America/New_York UTC-05:00,2020-12-13 01:00:00,56,21,15,16,429.1,12.4,54.3,80.0,,,
America/New_York UTC-05:00,2020-12-13 00:00:00,58,22,15,17,441.4,12.2,53.9,80.0,,,
America/New_York UTC-05:00,2020-12-12 23:00:00,58,22,16,17,445.9,12.2,54.0,79.8,,,
America/New_York UTC-05:00,2020-12-12 22:00:00,58,22,15,16,446.8,12.6,54.6,79.5,,,
America/New_York UTC-05:00,2020-12-12 21:00:00,56,21,14,16,435.1,12.7,54.9,80.0,,,
America/New_York UTC-05:00,2020-12-12 20:00:00,58,22,15,18,438.0,12.4,54.4,80.4,44.6,,
America/New_York UTC-05:00,2020-12-12 19:00:00,91,44,31,41,510.2,11.6,52.8,79.5,47,,
America/New_York UTC-05:00,2020-12-12 18:00:00,149,75,55,80,596.9,11.5,52.7,77.5,45.7,,
America/New_York UTC-05:00,2020-12-12 17:00:00,150,75,55,82,586.4,12.4,54.2,76.3,43.2,,
America/New_York UTC-05:00,2020-12-12 16:00:00,152,78,57,85,594.9,13.0,55.3,77.0,42.1,,
America/New_York UTC-05:00,2020-12-12 15:00:00,152,79,58,91,581.0,12.8,55.1,77.1,42,,
America/New_York UTC-05:00,2020-12-12 14:00:00,143,72,53,78,567.5,12.0,53.6,77.7,40.8,,
America/New_York UTC-05:00,2020-12-12 13:00:00,138,70,51,80,560.2,11.6,52.9,76.5,40.4,,
America/New_York UTC-05:00,2020-12-12 12:00:00,117,59,42,56,571.4,11.1,51.9,76.2,40.6,,
America/New_York UTC-05:00,2020-12-12 11:00:00,105,53,37,42,582.1,10.4,50.8,75.6,39.1,,
America/New_York UTC-05:00,2020-12-12 10:00:00,104,52,37,41,597.8,10.0,50.0,75.0,38.2,,
America/New_York UTC-05:00,2020-12-12 09:00:00,633,422,702,780,612.3,9.7,49.4,74.9,32,,
America/New_York UTC-05:00,2020-12-12 08:00:00,1357,491,1799,2000,616.7,9.3,48.8,75.6,27.9,,
America/New_York UTC-05:00,2020-12-12 07:00:00,1357,491,1799,2000,612.3,9.0,48.2,74.8,25.7,,
America/New_York UTC-05:00,2020-12-12 06:00:00,1357,491,1799,2000,549.7,8.6,47.6,75.0,22.8,,
America/New_York UTC-05:00,2020-12-12 05:00:00,1357,491,1799,2000,525.5,8.6,47.5,74.7,22.1,,
America/New_York UTC-05:00,2020-12-12 04:00:00,1357,491,1799,2000,513.2,8.4,47.2,74.4,22,,
America/New_York UTC-05:00,2020-12-12 03:00:00,1357,491,1799,2000,470.1,8.5,47.4,74.0,22.6,,
America/New_York UTC-05:00,2020-12-12 02:00:00,1357,491,1799,2000,476.0,8.6,47.4,73.2,21.5,,
America/New_York UTC-05:00,2020-12-12 01:00:00,1357,491,1799,2000,455.6,8.9,48.0,72.0,20.7,,
America/New_York UTC-05:00,2020-12-12 00:00:00,1357,491,1799,2000,444.1,9.3,48.7,71.3,21.9,,
America/New_York UTC-05:00,2020-12-11 23:00:00,1357,491,1799,2000,444.3,9.7,49.5,69.6,22,,
America/New_York UTC-05:00,2020-12-11 22:00:00,465,406,448,498,449.8,10.1,50.2,68.6,22.6,,
America/New_York UTC-05:00,2020-12-11 21:00:00,62,25,17,18,445.9,10.7,51.3,66.3,22.8,,
America/New_York UTC-05:00,2020-12-11 20:00:00,63,25,18,20,454.4,11.4,52.5,64.1,,,
America/New_York UTC-05:00,2020-12-11 19:00:00,63,26,18,20,453.0,12.0,53.6,62.6,,,
America/New_York UTC-05:00,2020-12-11 18:00:00,61,24,17,19,445.8,12.8,55.0,61.1,,,
America/New_York UTC-05:00,2020-12-11 17:00:00,58,22,15,19,441.8,13.4,56.2,59.0,,,
America/New_York UTC-05:00,2020-12-11 16:00:00,56,21,14,17,435.8,14.1,57.3,57.9,18.3,,
America/New_York UTC-05:00,2020-12-11 15:00:00,58,22,15,19,434.0,14.5,58.1,58.5,19.5,,
America/New_York UTC-05:00,2020-12-11 14:00:00,62,25,17,20,429.0,14.3,57.7,59.0,20.6,,
America/New_York UTC-05:00,2020-12-11 13:00:00,64,26,18,21,427.3,13.7,56.6,60.1,23.4,,
America/New_York UTC-05:00,2020-12-11 12:00:00,69,30,21,24,430.7,12.4,54.3,62.9,25.1,,
America/New_York UTC-05:00,2020-12-11 11:00:00,86,41,29,33,447.2,10.7,51.3,66.1,23.8,,
America/New_York UTC-05:00,2020-12-11 10:00:00,93,46,32,37,459.2,9.0,48.2,67.6,22.1,,
America/New_York UTC-05:00,2020-12-11 09:00:00,81,38,26,35,483.9,6.9,44.5,70.4,21,,
America/New_York UTC-05:00,2020-12-11 08:00:00,66,27,19,24,550.7,4.5,40.1,74.0,19.5,,
America/New_York UTC-05:00,2020-12-11 07:00:00,51,18,12,15,576.1,3.0,37.4,73.3,18.3,,
America/New_York UTC-05:00,2020-12-11 06:00:00,44,15,11,12,563.3,3.0,37.5,72.4,17.9,,
America/New_York UTC-05:00,2020-12-11 05:00:00,43,15,11,11,575.8,3.2,37.8,72.2,19.7,,
America/New_York UTC-05:00,2020-12-11 04:00:00,44,15,11,12,569.0,3.3,37.9,71.6,21,,
America/New_York UTC-05:00,2020-12-11 03:00:00,41,14,10,11,549.5,3.6,38.4,70.3,19.8,,
America/New_York UTC-05:00,2020-12-11 02:00:00,51,17,12,14,574.7,4.0,39.1,69.1,15.9,,
America/New_York UTC-05:00,2020-12-11 01:00:00,46,16,11,13,573.4,4.4,40.0,69.0,13.9,,
America/New_York UTC-05:00,2020-12-11 00:00:00,37,13,9,11,528.6,4.7,40.5,67.9,14.3,,
America/New_York UTC-05:00,2020-12-10 23:00:00,39,14,10,12,543.9,5.3,41.5,65.8,13.9,,
America/New_York UTC-05:00,2020-12-10 22:00:00,42,15,10,11,545.9,5.9,42.6,63.6,12.8,,
America/New_York UTC-05:00,2020-12-10 21:00:00,36,12,9,10,518.1,6.6,43.9,61.4,11.7,,
America/New_York UTC-05:00,2020-12-10 20:00:00,34,12,8,11,501.5,7.1,44.7,60.0,12.2,,
America/New_York UTC-05:00,2020-12-10 19:00:00,28,10,7,11,484.6,7.6,45.7,58.7,10.5,,
America/New_York UTC-05:00,2020-12-10 18:00:00,16,5,4,5,454.8,8.2,46.8,57.1,7.5,,
America/New_York UTC-05:00,2020-12-10 17:00:00,15,5,4,6,455.4,8.9,48.0,56.0,,,
America/New_York UTC-05:00,2020-12-10 16:00:00,13,5,3,4,432.8,9.8,49.7,53.8,2.6,,
America/New_York UTC-05:00,2020-12-10 15:00:00,724,431,840,934,421.7,10.6,51.0,52.4,1,,
America/New_York UTC-05:00,2020-12-10 14:00:00,734,432,855,950,420.0,10.8,51.5,52.5,1.9,,
America/New_York UTC-05:00,2020-12-10 13:00:00,214,214,164,182,419.2,10.7,51.3,53.9,,,
America/New_York UTC-05:00,2020-12-10 12:00:00,10,3,2,3,419.1,10.6,51.2,56.0,5.5,,
America/New_York UTC-05:00,2020-12-10 11:00:00,9,3,2,3,422.0,10.0,49.9,58.8,7.6,,
America/New_York UTC-05:00,2020-12-10 10:00:00,13,5,3,4,425.6,8.8,47.8,64.3,8.4,,
America/New_York UTC-05:00,2020-12-10 09:00:00,32,11,8,10,439.5,6.9,44.4,69.1,,,
America/New_York UTC-05:00,2020-12-10 08:00:00,39,14,10,12,443.3,5.4,41.8,73.1,,,
America/New_York UTC-05:00,2020-12-10 07:00:00,41,14,10,11,453.0,4.1,39.4,74.0,,,
America/New_York UTC-05:00,2020-12-10 06:00:00,45,15,11,12,454.5,4.2,39.6,73.5,,,
America/New_York UTC-05:00,2020-12-10 05:00:00,46,16,11,12,438.3,4.7,40.4,73.0,,,
America/New_York UTC-05:00,2020-12-10 04:00:00,48,17,12,13,435.7,4.6,40.2,73.9,,,
America/New_York UTC-05:00,2020-12-10 03:00:00,52,18,12,13,426.3,4.1,39.4,74.0,22.6,,
America/New_York UTC-05:00,2020-12-10 02:00:00,60,23,16,17,426.0,3.5,38.4,74.0,23.3,,
America/New_York UTC-05:00,2020-12-10 01:00:00,70,30,21,23,429.5,3.0,37.4,73.8,21.8,,
America/New_York UTC-05:00,2020-12-10 00:00:00,76,34,24,25,429.2,3.1,37.5,73.0,20.7,,
America/New_York UTC-05:00,2020-12-09 23:00:00,77,35,25,26,429.9,3.3,38.0,72.7,18.9,,
America/New_York UTC-05:00,2020-12-09 22:00:00,76,34,24,25,426.8,3.5,38.4,72.2,18.5,,
America/New_York UTC-05:00,2020-12-09 21:00:00,74,33,23,24,427.4,3.6,38.4,72.1,,,
America/New_York UTC-05:00,2020-12-09 20:00:00,74,33,23,24,425.2,3.5,38.3,73.1,18.8,,
America/New_York UTC-05:00,2020-12-09 19:00:00,74,33,23,24,426.9,3.3,37.9,74.6,17.3,,
America/New_York UTC-05:00,2020-12-09 18:00:00,72,32,22,22,420.4,3.0,37.4,75.9,14.9,,
America/New_York UTC-05:00,2020-12-09 17:00:00,68,29,20,21,415.0,2.9,37.2,75.8,14.5,,
America/New_York UTC-05:00,2020-12-09 16:00:00,65,27,19,19,414.9,2.8,37.1,75.1,15.3,,
America/New_York UTC-05:00,2020-12-09 15:00:00,63,26,18,18,414.1,2.6,36.6,75.2,16.4,,
America/New_York UTC-05:00,2020-12-09 14:00:00,63,25,18,18,416.2,2.5,36.5,75.8,17,,
America/New_York UTC-05:00,2020-12-09 13:00:00,60,23,16,17,414.8,2.0,35.6,76.2,15.6,,
America/New_York UTC-05:00,2020-12-09 12:00:00,57,21,15,15,413.8,2.6,36.7,72.2,13.9,,
America/New_York UTC-05:00,2020-12-09 11:00:00,55,20,14,16,416.1,4.2,39.5,61.2,16.6,,
America/New_York UTC-05:00,2020-12-09 10:00:00,54,19,14,14,422.0,3.7,38.6,58.9,17.8,,
America/New_York UTC-05:00,2020-12-09 09:00:00,48,17,12,13,430.6,2.9,37.3,60.6,12.7,,
America/New_York UTC-05:00,2020-12-09 08:00:00,39,14,10,11,434.2,2.6,36.6,61.7,,,
America/New_York UTC-05:00,2020-12-09 07:00:00,25,9,6,7,431.2,2.3,36.1,61.4,9.1,,
America/New_York UTC-05:00,2020-12-09 06:00:00,17,6,4,5,434.4,2.1,35.9,60.3,7.3,,
America/New_York UTC-05:00,2020-12-09 05:00:00,15,5,4,4,449.2,1.9,35.5,58.2,8.2,,
America/New_York UTC-05:00,2020-12-09 04:00:00,15,5,4,4,433.2,1.8,35.2,56.7,8.2,,
America/New_York UTC-05:00,2020-12-09 03:00:00,15,5,4,4,435.4,1.5,34.7,55.0,9,,
America/New_York UTC-05:00,2020-12-09 02:00:00,13,5,3,4,435.0,1.2,34.1,54.7,,,
America/New_York UTC-05:00,2020-12-09 01:00:00,12,4,3,3,441.5,1.2,34.2,54.0,6.7,,
America/New_York UTC-05:00,2020-12-09 00:00:00,12,4,3,3,443.5,1.4,34.6,53.3,5.7,,
America/New_York UTC-05:00,2020-12-08 23:00:00,10,4,3,3,432.8,1.7,35.1,52.6,,,
America/New_York UTC-05:00,2020-12-08 22:00:00,11,4,3,3,428.0,2.1,35.7,52.6,7.5,,
America/New_York UTC-05:00,2020-12-08 21:00:00,13,5,3,4,428.4,2.3,36.1,52.9,8.3,,
America/New_York UTC-05:00,2020-12-08 20:00:00,11,4,3,3,427.5,2.4,36.4,53.0,,,
America/New_York UTC-05:00,2020-12-08 19:00:00,8,3,2,2,423.6,3.0,37.3,52.3,,,
America/New_York UTC-05:00,2020-12-08 18:00:00,6,2,1,2,418.0,3.7,38.6,51.1,,,
America/New_York UTC-05:00,2020-12-08 17:00:00,6,2,2,2,420.8,4.2,39.6,52.8,4.9,,
America/New_York UTC-05:00,2020-12-08 16:00:00,6,2,1,2,419.4,4.8,40.6,52.6,0.4,,
America/New_York UTC-05:00,2020-12-08 15:00:00,4,1,1,2,415.2,5.2,41.3,51.4,,,
America/New_York UTC-05:00,2020-12-08 14:00:00,6,2,1,3,410.4,4.6,40.3,53.3,,,
America/New_York UTC-05:00,2020-12-08 13:00:00,4,1,1,2,404.3,3.7,38.7,54.6,,,
America/New_York UTC-05:00,2020-12-08 12:00:00,5,2,1,2,408.6,3.0,37.5,54.7,,,
America/New_York UTC-05:00,2020-12-08 11:00:00,5,2,1,2,407.2,2.6,36.6,54.5,2.5,,
America/New_York UTC-05:00,2020-12-08 10:00:00,5,2,1,2,404.4,2.2,36.0,55.3,3.2,,
America/New_York UTC-05:00,2020-12-08 09:00:00,11,4,3,3,408.2,2.1,35.7,57.6,4.3,,
America/New_York UTC-05:00,2020-12-08 08:00:00,10,4,3,4,410.2,1.7,35.0,59.7,4.6,,
America/New_York UTC-05:00,2020-12-08 07:00:00,7,3,2,2,408.6,1.2,34.1,60.5,4.9,,
America/New_York UTC-05:00,2020-12-08 06:00:00,6,2,1,2,405.9,0.8,33.5,60.5,4.3,,
America/New_York UTC-05:00,2020-12-08 05:00:00,6,2,2,2,401.6,1.4,34.6,60.0,,,
America/New_York UTC-05:00,2020-12-08 04:00:00,6,2,1,2,401.1,2.1,35.8,58.4,7,,
America/New_York UTC-05:00,2020-12-08 03:00:00,6,2,1,2,398.8,2.2,35.9,58.7,,,
America/New_York UTC-05:00,2020-12-08 02:00:00,14,5,3,4,401.4,2.2,36.0,59.6,,,
America/New_York UTC-05:00,2020-12-08 01:00:00,14,5,3,4,405.1,2.3,36.1,59.2,,,
America/New_York UTC-05:00,2020-12-08 00:00:00,12,4,3,3,408.7,2.0,35.7,59.2,,,
America/New_York UTC-05:00,2020-12-07 23:00:00,12,4,3,4,409.4,2.0,35.7,58.2,6.4,,
America/New_York UTC-05:00,2020-12-07 22:00:00,15,5,4,4,411.0,2.5,36.4,56.0,6.7,,
America/New_York UTC-05:00,2020-12-07 21:00:00,10,4,3,3,410.0,3.0,37.3,53.8,,,
America/New_York UTC-05:00,2020-12-07 20:00:00,10,4,2,3,417.2,3.4,38.2,53.3,7.7,,
America/New_York UTC-05:00,2020-12-07 19:00:00,11,4,3,3,421.8,3.9,39.0,52.3,8.5,,
America/New_York UTC-05:00,2020-12-07 18:00:00,10,3,2,3,426.1,4.3,39.8,51.6,6.5,,
America/New_York UTC-05:00,2020-12-07 17:00:00,9,3,2,3,426.8,4.8,40.6,50.3,5.3,,
America/New_York UTC-05:00,2020-12-07 16:00:00,6,2,2,2,414.5,5.6,42.1,47.7,3.9,,
America/New_York UTC-05:00,2020-12-07 15:00:00,7,3,2,3,410.4,6.4,43.5,47.0,1.8,,
America/New_York UTC-05:00,2020-12-07 14:00:00,6,2,2,2,406.5,6.5,43.7,47.5,0.2,,
America/New_York UTC-05:00,2020-12-07 13:00:00,7,2,2,2,406.3,6.1,42.9,49.3,0.7,,
America/New_York UTC-05:00,2020-12-07 12:00:00,9,3,2,4,411.2,5.8,42.5,51.1,4.2,,
America/New_York UTC-05:00,2020-12-07 11:00:00,10,3,2,3,411.0,4.6,40.2,54.9,8.3,,
America/New_York UTC-05:00,2020-12-07 10:00:00,11,4,3,3,416.8,3.6,38.4,57.8,9.9,,
America/New_York UTC-05:00,2020-12-07 09:00:00,12,4,3,4,418.5,2.1,35.8,61.2,7,,
America/New_York UTC-05:00,2020-12-07 08:00:00,12,4,3,4,430.3,1.0,33.8,62.0,,,
America/New_York UTC-05:00,2020-12-07 07:00:00,10,3,2,3,429.9,0.8,33.4,62.0,3.9,,
America/New_York UTC-05:00,2020-12-07 06:00:00,8,3,2,2,428.5,0.6,33.1,62.0,3.4,,
America/New_York UTC-05:00,2020-12-07 05:00:00,6,2,2,2,422.5,0.7,33.3,60.7,2.8,,
America/New_York UTC-05:00,2020-12-07 04:00:00,5,2,1,1,408.4,1.0,33.7,60.0,4.4,,
America/New_York UTC-05:00,2020-12-07 03:00:00,5,2,1,2,415.6,1.2,34.2,59.5,6.3,,
America/New_York UTC-05:00,2020-12-07 02:00:00,7,2,2,2,419.0,1.5,34.7,59.6,5.2,,
America/New_York UTC-05:00,2020-12-07 01:00:00,6,2,1,2,423.3,1.9,35.3,59.4,,,
America/New_York UTC-05:00,2020-12-07 00:00:00,5,2,1,1,410.9,2.2,35.9,58.0,3.7,,
America/New_York UTC-05:00,2020-12-06 23:00:00,4,1,1,1,407.0,2.2,36.0,56.6,3.8,,
America/New_York UTC-05:00,2020-12-06 22:00:00,5,2,1,1,403.7,2.5,36.5,55.0,4.5,,
America/New_York UTC-05:00,2020-12-06 21:00:00,6,2,1,2,402.9,2.9,37.1,54.0,6.3,,
America/New_York UTC-05:00,2020-12-06 20:00:00,5,2,1,2,403.4,3.1,37.6,52.6,7.7,,
America/New_York UTC-05:00,2020-12-06 19:00:00,5,2,1,1,403.9,3.6,38.5,52.3,9.1,,
America/New_York UTC-05:00,2020-12-06 18:00:00,5,2,1,1,403.2,4.2,39.5,51.8,9.9,,
America/New_York UTC-05:00,2020-12-06 17:00:00,5,2,1,2,406.3,4.6,40.3,51.6,5.3,,
America/New_York UTC-05:00,2020-12-06 16:00:00,4,1,1,1,402.1,5.2,41.4,48.9,1.1,,
America/New_York UTC-05:00,2020-12-06 15:00:00,2,1,0,0,399.7,5.9,42.7,47.5,0.3,,
America/New_York UTC-05:00,2020-12-06 14:00:00,2,1,1,1,401.6,6.3,43.3,47.3,,,
America/New_York UTC-05:00,2020-12-06 13:00:00,5,2,1,2,402.9,6.4,43.5,47.9,0.1,,
America/New_York UTC-05:00,2020-12-06 12:00:00,1,0,0,0,398.9,6.4,43.5,48.4,0.3,,
America/New_York UTC-05:00,2020-12-06 11:00:00,1,0,0,0,397.6,5.9,42.6,49.2,,,
America/New_York UTC-05:00,2020-12-06 10:00:00,1,0,0,0,397.4,5.5,41.9,50.7,,,
America/New_York UTC-05:00,2020-12-06 09:00:00,2,1,0,0,400.5,5.6,42.2,54.4,1,,
America/New_York UTC-05:00,2020-12-06 08:00:00,2,1,0,1,401.1,4.8,40.6,58.6,2.6,,
America/New_York UTC-05:00,2020-12-06 07:00:00,1,0,0,0,400.8,4.0,39.2,60.2,3.5,,
America/New_York UTC-05:00,2020-12-06 06:00:00,1,0,0,0,402.8,4.2,39.5,61.2,4.3,,
America/New_York UTC-05:00,2020-12-06 05:00:00,1,0,0,0,405.8,4.5,40.2,62.1,3.5,,
America/New_York UTC-05:00,2020-12-06 04:00:00,2,1,0,0,405.4,4.7,40.4,63.3,3.8,,
America/New_York UTC-05:00,2020-12-06 03:00:00,4,1,1,1,405.6,4.6,40.2,63.0,5.3,,
America/New_York UTC-05:00,2020-12-06 02:00:00,6,2,1,2,409.9,4.4,39.8,62.1,6.1,,
America/New_York UTC-05:00,2020-12-06 01:00:00,7,2,2,2,409.5,4.5,40.1,60.9,6.1,,
America/New_York UTC-05:00,2020-12-06 00:00:00,7,2,2,2,407.4,4.7,40.5,59.8,4.7,,
America/New_York UTC-05:00,2020-12-05 23:00:00,10,3,2,3,409.9,5.0,41.0,60.1,,,
America/New_York UTC-05:00,2020-12-05 22:00:00,14,5,3,4,407.5,5.2,41.4,60.0,6.6,,
America/New_York UTC-05:00,2020-12-05 21:00:00,15,5,4,4,410.7,5.5,41.9,60.5,7.2,,
America/New_York UTC-05:00,2020-12-05 20:00:00,14,5,3,4,404.8,5.8,42.5,60.4,8.5,,
America/New_York UTC-05:00,2020-12-05 19:00:00,12,4,3,3,405.3,6.4,43.5,59.4,,,
America/New_York UTC-05:00,2020-12-05 18:00:00,11,4,3,3,409.6,6.9,44.5,59.7,,,
America/New_York UTC-05:00,2020-12-05 17:00:00,8,3,2,3,410.8,7.7,45.8,59.2,3.4,,
America/New_York UTC-05:00,2020-12-05 16:00:00,7,2,2,2,408.7,8.5,47.3,58.3,0.5,,
America/New_York UTC-05:00,2020-12-05 15:00:00,10,3,2,3,406.9,8.9,47.9,60.5,0.8,,
America/New_York UTC-05:00,2020-12-05 14:00:00,11,4,3,3,407.8,9.0,48.2,67.9,1.9,,
America/New_York UTC-05:00,2020-12-05 13:00:00,14,5,3,4,410.0,8.5,47.4,75.8,3.5,,
America/New_York UTC-05:00,2020-12-05 12:00:00,10,3,2,3,412.0,7.8,46.1,80.5,5.6,,
America/New_York UTC-05:00,2020-12-05 11:00:00,12,4,3,3,408.7,7.1,44.7,81.7,6.2,,
America/New_York UTC-05:00,2020-12-05 10:00:00,12,4,3,3,410.4,6.3,43.4,83.7,6.5,,
America/New_York UTC-05:00,2020-12-05 09:00:00,9,3,2,3,408.3,5.7,42.3,83.8,6.2,,
America/New_York UTC-05:00,2020-12-05 08:00:00,10,3,2,3,409.1,6.4,43.5,83.7,,,
America/New_York UTC-05:00,2020-12-05 07:00:00,22,8,5,6,413.5,7.2,45.0,85.2,11.2,,
America/New_York UTC-05:00,2020-12-05 06:00:00,34,12,8,9,424.9,8.5,47.2,83.4,12,,
America/New_York UTC-05:00,2020-12-05 05:00:00,57,21,15,15,433.8,8.6,47.5,83.2,13.8,,
America/New_York UTC-05:00,2020-12-05 04:00:00,54,19,14,14,436.7,9.0,48.1,81.0,15.1,,
America/New_York UTC-05:00,2020-12-05 03:00:00,48,17,12,13,443.3,9.5,49.1,79.3,15.2,,
America/New_York UTC-05:00,2020-12-05 02:00:00,49,17,12,12,436.9,9.5,49.1,79.1,14,,
America/New_York UTC-05:00,2020-12-05 01:00:00,52,18,12,13,445.4,9.8,49.6,77.8,12.7,,
America/New_York UTC-05:00,2020-12-05 00:00:00,51,18,12,13,445.7,9.8,49.6,77.5,12.3,,
America/New_York UTC-05:00,2020-12-04 23:00:00,52,18,13,14,445.3,9.6,49.4,77.3,12.8,,
America/New_York UTC-05:00,2020-12-04 22:00:00,52,18,12,13,441.2,9.5,49.1,77.0,12.4,,
America/New_York UTC-05:00,2020-12-04 21:00:00,44,15,11,12,432.0,9.6,49.2,76.4,11.8,,
America/New_York UTC-05:00,2020-12-04 20:00:00,37,13,9,10,430.4,9.6,49.3,76.2,,,
America/New_York UTC-05:00,2020-12-04 19:00:00,32,11,8,9,434.0,9.4,48.8,76.3,14.5,,
America/New_York UTC-05:00,2020-12-04 18:00:00,36,12,9,9,433.0,9.5,49.0,75.0,14.8,,
America/New_York UTC-05:00,2020-12-04 17:00:00,32,11,8,9,430.3,9.6,49.3,74.3,13.7,,
America/New_York UTC-05:00,2020-12-04 16:00:00,28,10,7,8,434.7,9.9,49.8,72.5,,,
America/New_York UTC-05:00,2020-12-04 15:00:00,27,9,6,8,427.9,10.3,50.6,69.0,,,
America/New_York UTC-05:00,2020-12-04 14:00:00,24,8,6,7,426.0,11.1,51.9,63.4,,,
America/New_York UTC-05:00,2020-12-04 13:00:00,18,6,4,6,422.3,12.1,53.7,56.7,,,
America/New_York UTC-05:00,2020-12-04 12:00:00,21,7,5,9,433.1,12.3,54.2,53.8,,,
America/New_York UTC-05:00,2020-12-04 11:00:00,20,7,5,7,428.3,11.6,53.0,55.1,12.3,,
America/New_York UTC-05:00,2020-12-04 10:00:00,21,7,5,7,436.8,11.2,52.2,56.3,11.5,,
America/New_York UTC-05:00,2020-12-04 09:00:00,19,6,5,6,432.7,10.1,50.2,58.3,9.8,,
America/New_York UTC-05:00,2020-12-04 08:00:00,18,6,4,7,437.3,9.4,48.8,59.7,9.5,,
America/New_York UTC-05:00,2020-12-04 07:00:00,16,6,4,5,439.1,8.7,47.6,60.8,8.6,,
America/New_York UTC-05:00,2020-12-04 06:00:00,16,6,4,6,428.9,8.2,46.8,60.0,,,
America/New_York UTC-05:00,2020-12-04 05:00:00,18,6,4,5,427.6,8.6,47.4,58.8,,,
America/New_York UTC-05:00,2020-12-04 04:00:00,15,5,4,5,422.5,8.8,47.9,56.8,9.8,,
America/New_York UTC-05:00,2020-12-04 03:00:00,10,4,3,3,422.5,9.0,48.2,54.6,9.5,,
America/New_York UTC-05:00,2020-12-04 02:00:00,11,4,3,4,422.6,9.3,48.7,53.0,10.4,,
America/New_York UTC-05:00,2020-12-04 01:00:00,10,3,2,3,415.4,9.6,49.3,51.9,9.1,,
America/New_York UTC-05:00,2020-12-04 00:00:00,11,4,3,3,419.6,9.8,49.6,51.4,9.4,,
America/New_York UTC-05:00,2020-12-03 23:00:00,11,4,3,4,429.6,9.6,49.4,47.7,9.8,,
America/New_York UTC-05:00,2020-12-03 22:00:00,15,5,4,5,431.5,9.5,49.0,44.2,10.6,,
America/New_York UTC-05:00,2020-12-03 21:00:00,21,7,5,6,437.5,9.4,48.8,42.8,11,,
America/New_York UTC-05:00,2020-12-03 20:00:00,24,8,6,7,433.1,9.7,49.4,41.3,11,,
America/New_York UTC-05:00,2020-12-03 19:00:00,20,7,5,6,425.3,9.7,49.5,39.8,11.2,,
America/New_York UTC-05:00,2020-12-03 18:00:00,18,6,4,5,425.1,9.6,49.2,38.3,10.6,,
America/New_York UTC-05:00,2020-12-03 17:00:00,20,7,5,7,422.7,9.5,49.1,40.1,9.7,,
America/New_York UTC-05:00,2020-12-03 16:00:00,23,8,6,8,424.9,9.8,49.6,42.2,5.7,,
